console,week,sales
PSV,2019-03-02,607
PSV,2019-03-09,425
PSV,2019-03-16,417
PSV,2019-03-23,331
PSV,2019-03-30,323
PSV,2019-04-06,298
PSV,2019-04-13,229
PSV,2019-04-20,217
PSV,2019-04-27,282
PSV,2019-05-04,231
PSV,2019-05-11,287
PSV,2019-05-18,128
PSV,2019-05-25,191
PSV,2019-06-01,134
PSV,2019-06-08,132
PSV,2019-06-15,123
PSV,2019-06-22,114
PSV,2019-06-29,122
PSV,2019-07-06,112
PSV,2019-07-13,105
PSV,2019-07-20,95
PSV,2019-07-27,93
PSV,2019-08-03,96
PSV,2019-08-10,81
PSV,2019-08-17,93
PSV,2019-08-24,53
PSV,2019-08-31,38
PSV,2019-09-07,22
PSV,2019-09-14,30
PSV,2019-09-21,16
PSV,2019-09-28,25
PSV,2019-10-05,19
PSV,2019-10-12,14
PSV,2019-10-19,19
PSV,2019-10-26,16
PSV,2019-11-02,15
PSV,2019-11-09,10
PSV,2019-11-16,19
PSV,2019-11-23,11
PSV,2019-11-30,14
PSV,2019-12-07,31
PSV,2019-12-14,37
PSV,2019-12-21,26
PSV,2019-12-28,38
WiiU,2012-11-24,0
WiiU,2012-12-01,0
WiiU,2012-12-08,306462
WiiU,2012-12-15,130928
WiiU,2012-12-22,121933
WiiU,2012-12-29,74054
WiiU,2013-01-05,69705
WiiU,2013-01-12,20912
WiiU,2013-01-19,16373
WiiU,2013-01-26,12976
WiiU,2013-02-02,12212
WiiU,2013-02-09,11652
WiiU,2013-02-16,10303
WiiU,2013-02-23,9469
WiiU,2013-03-02,9712
WiiU,2013-03-09,9423
WiiU,2013-03-16,8983
WiiU,2013-03-23,10811
WiiU,2013-03-30,22485
WiiU,2013-04-06,14587
WiiU,2013-04-13,9899
WiiU,2013-04-20,8425
WiiU,2013-04-27,8257
WiiU,2013-05-04,11814
WiiU,2013-05-11,7285
WiiU,2013-05-18,6009
WiiU,2013-05-25,5600
WiiU,2013-06-01,6574
WiiU,2013-06-08,5419
WiiU,2013-06-15,5554
WiiU,2013-06-22,4716
WiiU,2013-06-29,6480
WiiU,2013-07-06,7517
WiiU,2013-07-13,21240
WiiU,2013-07-20,14067
WiiU,2013-07-27,11042
WiiU,2013-08-03,9826
WiiU,2013-08-10,9573
WiiU,2013-08-17,11634
WiiU,2013-08-24,7004
WiiU,2013-08-31,6518
WiiU,2013-09-07,5411
WiiU,2013-09-14,4845
WiiU,2013-09-21,5503
WiiU,2013-09-28,5748
WiiU,2013-10-05,3888
WiiU,2013-10-12,3354
WiiU,2013-10-19,3061
WiiU,2013-10-26,2806
WiiU,2013-11-02,39943
WiiU,2013-11-09,16100
WiiU,2013-11-16,15134
WiiU,2013-11-23,20524
WiiU,2013-11-30,28338
WiiU,2013-12-07,48242
WiiU,2013-12-14,73782
WiiU,2013-12-21,114516
WiiU,2013-12-28,75073
WiiU,2014-01-04,55723
WiiU,2014-01-11,14211
WiiU,2014-01-18,11307
WiiU,2014-01-25,9039
WiiU,2014-02-01,8445
WiiU,2014-02-08,7807
WiiU,2014-02-15,8714
WiiU,2014-02-22,8307
WiiU,2014-03-01,8244
WiiU,2014-03-08,8031
WiiU,2014-03-15,7524
WiiU,2014-03-22,9834
WiiU,2014-03-29,13221
WiiU,2014-04-05,7746
WiiU,2014-04-12,5579
WiiU,2014-04-19,5344
WiiU,2014-04-26,5594
WiiU,2014-05-03,8041
WiiU,2014-05-10,7733
WiiU,2014-05-17,6776
WiiU,2014-05-24,8924
WiiU,2014-05-31,19098
WiiU,2014-06-07,13073
WiiU,2014-06-14,11351
WiiU,2014-06-21,9548
WiiU,2014-06-28,9788
WiiU,2014-07-05,8917
WiiU,2014-07-12,8437
WiiU,2014-07-19,7655
WiiU,2014-07-26,8959
WiiU,2014-08-02,9107
WiiU,2014-08-09,12278
WiiU,2014-08-16,17700
WiiU,2014-08-23,8136
WiiU,2014-08-30,7462
WiiU,2014-09-06,6487
WiiU,2014-09-13,6225
WiiU,2014-09-20,7468
WiiU,2014-09-27,9580
WiiU,2014-10-04,7282
WiiU,2014-10-11,5728
WiiU,2014-10-18,4638
WiiU,2014-10-25,3847
WiiU,2014-11-01,4164
WiiU,2014-11-08,4309
WiiU,2014-11-15,13048
WiiU,2014-11-22,9080
WiiU,2014-11-29,12803
WiiU,2014-12-06,25443
WiiU,2014-12-13,28819
WiiU,2014-12-20,37946
WiiU,2014-12-27,46565
WiiU,2015-01-03,36585
WiiU,2015-01-10,12054
WiiU,2015-01-17,9405
WiiU,2015-01-24,7321
WiiU,2015-01-31,6817
WiiU,2015-02-07,6463
WiiU,2015-02-14,6895
WiiU,2015-02-21,5762
WiiU,2015-02-28,6099
WiiU,2015-03-07,6702
WiiU,2015-03-14,6603
WiiU,2015-03-21,6541
WiiU,2015-03-28,6085
WiiU,2015-04-04,6607
WiiU,2015-04-11,5971
WiiU,2015-04-18,5689
WiiU,2015-04-25,6716
WiiU,2015-05-02,22583
WiiU,2015-05-09,9972
WiiU,2015-05-16,6526
WiiU,2015-05-23,7271
WiiU,2015-05-30,17007
WiiU,2015-06-06,19282
WiiU,2015-06-13,16712
WiiU,2015-06-20,14634
WiiU,2015-06-27,13607
WiiU,2015-07-04,13489
WiiU,2015-07-11,10809
WiiU,2015-07-18,11456
WiiU,2015-07-25,11229
WiiU,2015-08-01,12367
WiiU,2015-08-08,13520
WiiU,2015-08-15,18001
WiiU,2015-08-22,11375
WiiU,2015-08-29,11820
WiiU,2015-09-05,10337
WiiU,2015-09-12,20774
WiiU,2015-09-19,17330
WiiU,2015-09-26,18295
WiiU,2015-10-03,12595
WiiU,2015-10-10,11080
WiiU,2015-10-17,11327
WiiU,2015-10-24,9785
WiiU,2015-10-31,8572
WiiU,2015-11-07,9636
WiiU,2015-11-14,16484
WiiU,2015-11-21,14038
WiiU,2015-11-28,19395
WiiU,2015-12-05,28743
WiiU,2015-12-12,47762
WiiU,2015-12-19,79872
WiiU,2015-12-26,103885
WiiU,2016-01-02,55556
WiiU,2016-01-09,25458
WiiU,2016-01-16,14894
WiiU,2016-01-23,10335
WiiU,2016-01-30,8252
WiiU,2016-02-06,3585
WiiU,2016-02-13,3548
WiiU,2016-02-20,4104
WiiU,2016-02-27,4717
WiiU,2016-03-05,6682
WiiU,2016-03-12,4187
WiiU,2016-03-19,11506
WiiU,2016-03-26,4830
WiiU,2016-04-02,3140
WiiU,2016-04-09,5146
WiiU,2016-04-16,5881
WiiU,2016-04-23,6532
WiiU,2016-04-30,10210
WiiU,2016-05-07,7501
WiiU,2016-05-14,3611
WiiU,2016-05-21,3865
WiiU,2016-05-28,4043
WiiU,2016-06-04,4209
WiiU,2016-06-11,3699
WiiU,2016-06-18,4126
WiiU,2016-06-25,4419
WiiU,2016-07-02,4964
WiiU,2016-07-09,15019
WiiU,2016-07-16,7709
WiiU,2016-07-23,5812
WiiU,2016-07-30,5721
WiiU,2016-08-06,4777
WiiU,2016-08-13,5678
WiiU,2016-08-20,5234
WiiU,2016-08-27,4352
WiiU,2016-09-03,4268
WiiU,2016-09-10,3496
WiiU,2016-09-17,2859
WiiU,2016-09-24,2756
WiiU,2016-10-01,2123
WiiU,2016-10-08,2548
WiiU,2016-10-15,2630
WiiU,2016-10-22,1886
WiiU,2016-10-29,2042
WiiU,2016-11-05,2018
WiiU,2016-11-12,2669
WiiU,2016-11-19,3105
WiiU,2016-11-26,3515
WiiU,2016-12-03,4723
WiiU,2016-12-10,4486
WiiU,2016-12-17,4814
WiiU,2016-12-24,8335
WiiU,2016-12-31,2982
WiiU,2017-01-07,3323
WiiU,2017-01-14,1126
WiiU,2017-01-21,823
WiiU,2017-01-28,755
WiiU,2017-02-04,808
WiiU,2017-02-11,576
WiiU,2017-02-18,485
WiiU,2017-02-25,509
WiiU,2017-03-04,571
WiiU,2017-03-11,487
WiiU,2017-03-18,381
WiiU,2017-03-25,398
WiiU,2017-04-01,471
WiiU,2017-04-08,372
WiiU,2017-04-15,304
WiiU,2017-04-22,281
WiiU,2017-04-29,467
WiiU,2017-05-06,409
WiiU,2017-05-13,168
WiiU,2017-05-20,189
WiiU,2017-05-27,192
WiiU,2017-06-03,201
WiiU,2017-06-10,155
WiiU,2017-06-17,203
WiiU,2017-06-24,139
WiiU,2017-07-01,181
WiiU,2017-07-08,168
WiiU,2017-07-15,149
WiiU,2017-07-22,195
WiiU,2017-07-29,151
WiiU,2017-08-05,152
WiiU,2017-08-12,133
WiiU,2017-08-19,148
WiiU,2017-08-26,113
WiiU,2017-09-02,115
WiiU,2017-09-09,94
WiiU,2017-09-16,83
WiiU,2017-09-23,59
WiiU,2017-09-30,70
WiiU,2017-10-07,46
WiiU,2017-10-14,44
WiiU,2017-10-21,38
WiiU,2017-10-28,43
WiiU,2017-11-04,38
WiiU,2017-11-11,34
WiiU,2017-11-18,41
WiiU,2017-11-25,93
WiiU,2017-12-02,47
WiiU,2017-12-09,76
WiiU,2017-12-16,79
WiiU,2017-12-23,104
WiiU,2017-12-30,40
PS4,2013-11-16,0
PS4,2013-11-23,0
PS4,2013-11-30,0
PS4,2013-12-07,0
PS4,2013-12-14,0
PS4,2013-12-21,0
PS4,2013-12-28,0
PS4,2014-01-04,0
PS4,2014-01-11,0
PS4,2014-01-18,0
PS4,2014-01-25,0
PS4,2014-02-01,0
PS4,2014-02-08,0
PS4,2014-02-15,0
PS4,2014-02-22,319689
PS4,2014-03-01,58820
PS4,2014-03-08,33443
PS4,2014-03-15,29734
PS4,2014-03-22,31516
PS4,2014-03-29,23813
PS4,2014-04-05,14394
PS4,2014-04-12,12691
PS4,2014-04-19,13582
PS4,2014-04-26,11393
PS4,2014-05-03,11556
PS4,2014-05-10,8681
PS4,2014-05-17,6912
PS4,2014-05-24,7352
PS4,2014-05-31,6589
PS4,2014-06-07,8641
PS4,2014-06-14,7747
PS4,2014-06-21,6853
PS4,2014-06-28,8166
PS4,2014-07-05,7590
PS4,2014-07-12,6939
PS4,2014-07-19,6245
PS4,2014-07-26,5395
PS4,2014-08-02,5420
PS4,2014-08-09,5317
PS4,2014-08-16,6664
PS4,2014-08-23,5669
PS4,2014-08-30,6159
PS4,2014-09-06,6797
PS4,2014-09-13,23196
PS4,2014-09-20,8619
PS4,2014-09-27,7578
PS4,2014-10-04,7053
PS4,2014-10-11,10753
PS4,2014-10-18,7546
PS4,2014-10-25,8478
PS4,2014-11-01,8423
PS4,2014-11-08,9828
PS4,2014-11-15,14917
PS4,2014-11-22,11974
PS4,2014-11-29,12657
PS4,2014-12-06,14479
PS4,2014-12-13,65419
PS4,2014-12-20,26219
PS4,2014-12-27,31966
PS4,2015-01-03,39240
PS4,2015-01-10,18055
PS4,2015-01-17,14314
PS4,2015-01-24,12526
PS4,2015-01-31,15856
PS4,2015-02-07,16625
PS4,2015-02-14,19629
PS4,2015-02-21,23807
PS4,2015-02-28,46973
PS4,2015-03-07,33363
PS4,2015-03-14,32266
PS4,2015-03-21,46794
PS4,2015-03-28,46317
PS4,2015-04-04,27111
PS4,2015-04-11,17552
PS4,2015-04-18,14743
PS4,2015-04-25,19664
PS4,2015-05-02,18543
PS4,2015-05-09,15249
PS4,2015-05-16,11290
PS4,2015-05-23,11520
PS4,2015-05-30,11919
PS4,2015-06-06,11100
PS4,2015-06-13,10359
PS4,2015-06-20,13305
PS4,2015-06-27,13069
PS4,2015-07-04,16529
PS4,2015-07-11,14122
PS4,2015-07-18,23664
PS4,2015-07-25,16688
PS4,2015-08-01,16223
PS4,2015-08-08,13790
PS4,2015-08-15,17921
PS4,2015-08-22,13897
PS4,2015-08-29,18213
PS4,2015-09-05,54468
PS4,2015-09-12,18433
PS4,2015-09-19,9521
PS4,2015-09-26,5422
PS4,2015-10-03,44692
PS4,2015-10-10,29574
PS4,2015-10-17,25514
PS4,2015-10-24,22053
PS4,2015-10-31,21274
PS4,2015-11-07,32694
PS4,2015-11-14,27363
PS4,2015-11-21,27506
PS4,2015-11-28,25284
PS4,2015-12-05,34714
PS4,2015-12-12,39356
PS4,2015-12-19,48223
PS4,2015-12-26,60875
PS4,2016-01-02,69005
PS4,2016-01-09,37474
PS4,2016-01-16,26102
PS4,2016-01-23,24821
PS4,2016-01-30,32667
PS4,2016-02-06,31740
PS4,2016-02-13,26451
PS4,2016-02-20,28667
PS4,2016-02-27,26405
PS4,2016-03-05,28232
PS4,2016-03-12,27093
PS4,2016-03-19,27829
PS4,2016-03-26,35552
PS4,2016-04-02,32259
PS4,2016-04-09,23408
PS4,2016-04-16,20567
PS4,2016-04-23,20631
PS4,2016-04-30,28104
PS4,2016-05-07,24641
PS4,2016-05-14,22679
PS4,2016-05-21,18604
PS4,2016-05-28,24214
PS4,2016-06-04,22552
PS4,2016-06-11,18907
PS4,2016-06-18,19372
PS4,2016-06-25,21539
PS4,2016-07-02,24390
PS4,2016-07-09,22250
PS4,2016-07-16,21579
PS4,2016-07-23,20223
PS4,2016-07-30,22051
PS4,2016-08-06,18687
PS4,2016-08-13,19401
PS4,2016-08-20,19602
PS4,2016-08-27,18077
PS4,2016-09-03,17105
PS4,2016-09-10,15455
PS4,2016-09-17,96387
PS4,2016-09-24,49381
PS4,2016-10-01,42470
PS4,2016-10-08,35917
PS4,2016-10-15,35022
PS4,2016-10-22,36776
PS4,2016-10-29,41278
PS4,2016-11-05,41614
PS4,2016-11-12,103352
PS4,2016-11-19,47375
PS4,2016-11-26,51079
PS4,2016-12-03,128157
PS4,2016-12-10,105990
PS4,2016-12-17,87026
PS4,2016-12-24,114390
PS4,2016-12-31,97955
PS4,2017-01-07,88730
PS4,2017-01-14,47270
PS4,2017-01-21,34126
PS4,2017-01-28,41746
PS4,2017-02-04,36125
PS4,2017-02-11,27153
PS4,2017-02-18,28838
PS4,2017-02-25,43876
PS4,2017-03-04,37724
PS4,2017-03-11,35271
PS4,2017-03-18,34164
PS4,2017-03-25,30571
PS4,2017-04-01,29163
PS4,2017-04-08,24129
PS4,2017-04-15,22255
PS4,2017-04-22,19914
PS4,2017-04-29,25175
PS4,2017-05-06,28045
PS4,2017-05-13,17286
PS4,2017-05-20,17073
PS4,2017-05-27,19365
PS4,2017-06-03,21208
PS4,2017-06-10,19449
PS4,2017-06-17,24163
PS4,2017-06-24,25889
PS4,2017-07-01,28903
PS4,2017-07-08,29597
PS4,2017-07-15,33301
PS4,2017-07-22,29165
PS4,2017-07-29,93689
PS4,2017-08-05,52907
PS4,2017-08-12,41734
PS4,2017-08-19,35554
PS4,2017-08-26,24098
PS4,2017-09-02,26777
PS4,2017-09-09,29856
PS4,2017-09-16,24853
PS4,2017-09-23,23698
PS4,2017-09-30,23087
PS4,2017-10-07,22153
PS4,2017-10-14,22341
PS4,2017-10-21,31734
PS4,2017-10-28,25623
PS4,2017-11-04,30199
PS4,2017-11-11,26621
PS4,2017-11-18,27352
PS4,2017-11-25,27167
PS4,2017-12-02,33421
PS4,2017-12-09,84366
PS4,2017-12-16,62313
PS4,2017-12-23,68231
PS4,2017-12-30,47705
PS4,2018-01-06,93922
PS4,2018-01-13,44160
PS4,2018-01-20,49169
PS4,2018-01-27,139067
PS4,2018-02-03,110085
PS4,2018-02-10,70637
PS4,2018-02-17,40971
PS4,2018-02-24,35171
PS4,2018-03-03,19987
PS4,2018-03-10,27996
PS4,2018-03-17,21118
PS4,2018-03-24,22974
PS4,2018-03-31,24796
PS4,2018-04-07,14139
PS4,2018-04-14,11128
PS4,2018-04-21,13773
PS4,2018-04-28,35734
PS4,2018-05-05,36065
PS4,2018-05-12,17447
PS4,2018-05-19,16698
PS4,2018-05-26,18662
PS4,2018-06-02,17865
PS4,2018-06-09,26775
PS4,2018-06-16,24466
PS4,2018-06-23,20679
PS4,2018-06-30,19334
PS4,2018-07-07,18322
PS4,2018-07-14,17646
PS4,2018-07-21,19907
PS4,2018-07-28,18252
PS4,2018-08-04,18736
PS4,2018-08-11,21350
PS4,2018-08-18,26130
PS4,2018-08-25,22656
PS4,2018-09-01,16858
PS4,2018-09-08,19251
PS4,2018-09-15,17836
PS4,2018-09-22,16192
PS4,2018-09-29,20430
PS4,2018-10-06,14902
PS4,2018-10-13,25354
PS4,2018-10-20,23174
PS4,2018-10-27,22258
PS4,2018-11-03,18601
PS4,2018-11-10,17155
PS4,2018-11-17,18365
PS4,2018-11-24,27415
PS4,2018-12-01,22069
PS4,2018-12-08,74847
PS4,2018-12-15,83892
PS4,2018-12-22,77481
PS4,2018-12-29,74354
PS4,2019-01-05,119033
PS4,2019-01-12,18031
PS4,2019-01-19,16868
PS4,2019-01-26,52351
PS4,2019-02-02,25890
PS4,2019-02-09,19785
PS4,2019-02-16,19829
PS4,2019-02-23,17821
PS4,2019-03-02,18581
PS4,2019-03-09,31753
PS4,2019-03-16,32169
PS4,2019-03-23,34262
PS4,2019-03-30,23753
PS4,2019-04-06,13446
PS4,2019-04-13,10061
PS4,2019-04-20,10402
PS4,2019-04-27,15177
PS4,2019-05-04,22946
PS4,2019-05-11,13327
PS4,2019-05-18,8544
PS4,2019-05-25,8926
PS4,2019-06-01,8590
PS4,2019-06-08,29136
PS4,2019-06-15,28152
PS4,2019-06-22,15253
PS4,2019-06-29,17354
PS4,2019-07-06,11050
PS4,2019-07-13,10486
PS4,2019-07-20,13024
PS4,2019-07-27,11466
PS4,2019-08-03,9801
PS4,2019-08-10,15730
PS4,2019-08-17,17875
PS4,2019-08-24,9832
PS4,2019-08-31,10670
PS4,2019-09-07,32964
PS4,2019-09-14,26506
PS4,2019-09-21,24356
PS4,2019-09-28,24124
PS4,2019-10-05,11993
PS4,2019-10-12,7435
PS4,2019-10-19,6956
PS4,2019-10-26,6845
PS4,2019-11-02,8002
PS4,2019-11-09,15316
PS4,2019-11-16,7995
PS4,2019-11-23,6965
PS4,2019-11-30,8593
PS4,2019-12-07,40602
PS4,2019-12-14,10970
PS4,2019-12-21,105995
PS4,2019-12-28,80782
PS4,2020-01-04,39661
PS4,2020-01-11,26826
PS4,2020-01-18,6289
PS4,2020-01-25,6522
PS4,2020-02-01,6139
PS4,2020-02-08,6946
PS4,2020-02-15,7728
PS4,2020-02-22,6066
PS4,2020-02-29,9263
PS4,2020-03-07,13382
PS4,2020-03-14,14499
PS4,2020-03-21,14972
PS4,2020-03-28,10648
PS4,2020-04-04,19089
PS4,2020-04-11,78501
PS4,2020-04-18,34166
PS4,2020-04-25,32963
PS4,2020-05-02,20197
PS4,2020-05-09,13137
PS4,2020-05-16,6777
PS4,2020-05-23,3879
PS4,2020-05-30,5793
PS4,2020-06-06,21859
PS4,2020-06-13,9328
PS4,2020-06-20,12965
PS4,2020-06-27,7978
PS4,2020-07-04,4497
PS4,2020-07-11,3339
PS4,2020-07-18,4494
PS4,2020-07-25,1392
PS4,2020-08-01,4199
PS4,2020-08-08,4959
PS4,2020-08-15,3622
PS4,2020-08-22,862
PS4,2020-08-29,1849
PS4,2020-09-05,1734
PS4,2020-09-12,2045
PS4,2020-09-19,1823
PS4,2020-09-26,2926
PS4,2020-10-03,6557
PS4,2020-10-10,4528
PS4,2020-10-17,3604
PS4,2020-10-24,3281
PS4,2020-10-31,3191
PS4,2020-11-07,3264
PS4,2020-11-14,2994
PS4,2020-11-21,2791
PS4,2020-11-28,3679
PS4,2020-12-05,3147
PS4,2020-12-12,9095
PS4,2020-12-19,10318
PS4,2020-12-26,12824
PS4,2021-01-02,17724
PS4,2021-01-09,6794
PS4,2021-01-16,3447
PS4,2021-01-23,3215
PS4,2021-01-30,3694
PS4,2021-02-06,3312
PS4,2021-02-13,4397
PS4,2021-02-20,2971
PS4,2021-02-27,3249
PS4,2021-03-06,3111
PS4,2021-03-13,2915
PS4,2021-03-20,2494
PS4,2021-03-27,2172
PS4,2021-04-03,1533
PS4,2021-04-10,1448
PS4,2021-04-17,1642
PS4,2021-04-24,824
PS4,2021-05-01,1722
PS4,2021-05-08,839
PS4,2021-05-15,1231
PS4,2021-05-22,1292
PS4,2021-05-29,2548
PS4,2021-06-05,2756
PS4,2021-06-12,1179
PS4,2021-06-19,663
PS4,2021-06-26,2557
PS4,2021-07-03,1168
PS4,2021-07-10,671
PS4,2021-07-17,291
PS4,2021-07-24,1662
PS4,2021-07-31,1221
PS4,2021-08-07,1403
PS4,2021-08-14,1152
PS4,2021-08-21,921
PS4,2021-08-28,2084
PS4,2021-09-04,1423
PS4,2021-09-11,1752
PS4,2021-09-18,742
PS4,2021-09-25,1632
PS4,2021-10-02,917
PS4,2021-10-09,957
PS4,2021-10-16,608
PS4,2021-10-23,456
PS4,2021-10-30,1956
PS4,2021-11-06,704
PS4,2021-11-13,1409
PS4,2021-11-20,184
PS4,2021-11-27,87
PS4,2021-12-04,119
PS4,2021-12-11,107
PS4,2021-12-18,63
PS4,2021-12-25,42
PS4,2022-01-01,22
PS4,2022-01-08,15
PS4,2022-01-15,16
PS4,2022-01-22,14
PS4,2022-01-29,12
PS4,2022-02-05,9
PS4,2022-02-12,5
PS4,2022-02-19,11
PS4,2022-02-26,19
PS4,2022-03-05,12
PS4,2022-03-12,16
PS4,2022-03-19,10
PS4,2022-03-26,12
PS4,2022-04-02,12
PS4,2022-04-09,15
PS4,2022-04-16,16
PS4,2022-04-23,12
PS4,2022-04-30,46
PS4,2022-05-07,36
PS4,2022-05-14,24
PS4,2022-05-21,22
PS4,2022-05-28,17
PS4,2022-06-04,22
PS4,2022-06-11,81
PS4,2022-06-18,19
PS4,2022-06-25,18
PS4,2022-07-02,16
PS4,2022-07-09,13
PS4,2022-07-16,14
PS4,2022-07-23,12
PS4,2022-07-30,15
PS4,2022-08-06,14
PS4,2022-08-13,14
PS4,2022-08-20,12
PS4,2022-08-27,16
PS4,2022-09-03,11
PS4,2022-09-10,12
PS4,2022-09-17,14
PS4,2022-09-24,11
PS4,2022-10-01,15
PS4,2022-10-08,13
PS4,2022-10-15,12
PS4,2022-10-22,14
PS4,2022-10-29,12
PS4,2022-11-05,262
PS4,2022-11-12,143
PS4,2022-11-19,5789
PS4,2022-11-26,2231
PS4,2022-12-03,4223
PS4,2022-12-10,3154
PS4,2022-12-17,3173
PS4,2022-12-24,3167
PS4,2022-12-31,2126
PS4,2023-01-07,1993
PS4,2023-01-14,1092
PS4,2023-01-21,2548
PS4,2023-01-28,1064
PS4,2023-02-04,957
PS4,2023-02-11,1123
PS4,2023-02-18,1587
PS4,2023-02-25,1654
PS4,2023-03-04,1658
PS4,2023-03-11,1608
PS4,2023-03-18,1121
PS4,2023-03-25,1526
PS4,2023-04-01,1549
PS4,2023-04-08,1203
PS4,2023-04-15,1363
PS4,2023-04-22,794
PS4,2023-04-29,1077
PS4,2023-05-06,996
PS4,2023-05-13,779
PS4,2023-05-20,889
PS4,2023-05-27,977
PS4,2023-06-03,2079
PS4,2023-06-10,1857
PS4,2023-06-17,1348
PS4,2023-06-24,2421
PS4,2023-07-01,2098
PS4,2023-07-08,3187
PS4,2023-07-15,1198
PS4,2023-07-22,4302
PS4,2023-07-29,788
PS4,2023-08-05,792
PS4,2023-08-12,1549
PS4,2023-08-19,614
PS4,2023-08-26,676
PS4,2023-09-02,982
PS4,2023-09-09,834
PS4,2023-09-16,374
PS4,2023-09-23,708
PS4,2023-09-30,427
PS4,2023-10-07,1025
PS4,2023-10-14,2059
PS4,2023-10-21,1431
PS4,2023-10-28,1009
PS4,2023-11-04,1309
PS4,2023-11-11,1334
PS4,2023-11-18,651
PS4,2023-11-25,2084
PS4,2023-12-02,857
PS4,2023-12-09,2183
PS4,2023-12-16,2439
PS4,2023-12-23,594
PS4,2023-12-30,532
PS4,2024-01-06,732
PS4,2024-01-13,566
PS4,2024-01-20,622
PS4,2024-01-27,659
PS4,2024-02-03,611
PS4,2024-02-10,942
PS4,2024-02-17,472
PS4,2024-02-24,366
PS4,2024-03-02,1727
PS4,2024-03-09,1823
PS4,2024-03-16,595
PS4,2024-03-23,254
PS4,2024-03-30,683
PS4,2024-04-06,110
PS4,2024-04-13,44
PS4,2024-04-20,95
PS4,2024-04-27,105
PS4,2024-05-04,101
PS4,2024-05-11,83
PS4,2024-05-18,55
PS4,2024-05-25,135
PS4,2024-06-01,181
PS4,2024-06-08,353
PS4,2024-06-15,181
PS4,2024-06-22,297
PS4,2024-06-29,223
PS4,2024-07-06,127
PS4,2024-07-13,395
PS4,2024-07-20,269
PS4,2024-07-27,95
PS4,2024-08-03,55
PS4,2024-08-10,32
PS4,2024-08-17,25
PS4,2024-08-24,49
PS4,2024-08-31,93
PS4,2024-09-07,25
PS4,2024-09-14,41
PS4,2024-09-21,39
PS4,2024-09-28,33
PS4,2024-10-05,49
PS4,2024-10-12,31
PS4,2024-10-19,36
PS4,2024-10-26,40
PS4,2024-11-02,55
PS4,2024-11-09,51
PS4,2024-11-16,37
PS4,2024-11-23,35
PS4,2024-11-30,60
PS4,2024-12-07,55
PS4,2024-12-14,49
PS4,2024-12-21,46
PS4,2024-12-28,43
PS4,2025-01-04,33
XOne,2013-11-23,0
XOne,2013-11-30,0
XOne,2013-12-07,0
XOne,2013-12-14,0
XOne,2013-12-21,0
XOne,2013-12-28,0
XOne,2014-01-04,0
XOne,2014-01-11,0
XOne,2014-01-18,0
XOne,2014-01-25,0
XOne,2014-02-01,0
XOne,2014-02-08,0
XOne,2014-02-15,0
XOne,2014-02-22,0
XOne,2014-03-01,0
XOne,2014-03-08,0
XOne,2014-03-15,0
XOne,2014-03-22,0
XOne,2014-03-29,0
XOne,2014-04-05,0
XOne,2014-04-12,0
XOne,2014-04-19,0
XOne,2014-04-26,0
XOne,2014-05-03,0
XOne,2014-05-10,0
XOne,2014-05-17,0
XOne,2014-05-24,0
XOne,2014-05-31,0
XOne,2014-06-07,0
XOne,2014-06-14,0
XOne,2014-06-21,0
XOne,2014-06-28,0
XOne,2014-07-05,0
XOne,2014-07-12,0
XOne,2014-07-19,0
XOne,2014-07-26,0
XOne,2014-08-02,0
XOne,2014-08-09,0
XOne,2014-08-16,0
XOne,2014-08-23,0
XOne,2014-08-30,0
XOne,2014-09-06,24795
XOne,2014-09-13,3336
XOne,2014-09-20,1428
XOne,2014-09-27,1432
XOne,2014-10-04,1256
XOne,2014-10-11,868
XOne,2014-10-18,709
XOne,2014-10-25,904
XOne,2014-11-01,941
XOne,2014-11-08,665
XOne,2014-11-15,2387
XOne,2014-11-22,981
XOne,2014-11-29,1192
XOne,2014-12-06,850
XOne,2014-12-13,833
XOne,2014-12-20,1307
XOne,2014-12-27,996
XOne,2015-01-03,756
XOne,2015-01-10,599
XOne,2015-01-17,409
XOne,2015-01-24,306
XOne,2015-01-31,261
XOne,2015-02-07,250
XOne,2015-02-14,219
XOne,2015-02-21,1149
XOne,2015-02-28,615
XOne,2015-03-07,454
XOne,2015-03-14,378
XOne,2015-03-21,337
XOne,2015-03-28,237
XOne,2015-04-04,605
XOne,2015-04-11,438
XOne,2015-04-18,345
XOne,2015-04-25,359
XOne,2015-05-02,375
XOne,2015-05-09,225
XOne,2015-05-16,153
XOne,2015-05-23,276
XOne,2015-05-30,432
XOne,2015-06-06,233
XOne,2015-06-13,110
XOne,2015-06-20,192
XOne,2015-06-27,304
XOne,2015-07-04,198
XOne,2015-07-11,138
XOne,2015-07-18,213
XOne,2015-07-25,169
XOne,2015-08-01,152
XOne,2015-08-08,268
XOne,2015-08-15,202
XOne,2015-08-22,152
XOne,2015-08-29,199
XOne,2015-09-05,149
XOne,2015-09-12,163
XOne,2015-09-19,483
XOne,2015-09-26,200
XOne,2015-10-03,211
XOne,2015-10-10,293
XOne,2015-10-17,323
XOne,2015-10-24,919
XOne,2015-10-31,475
XOne,2015-11-07,690
XOne,2015-11-14,479
XOne,2015-11-21,714
XOne,2015-11-28,555
XOne,2015-12-05,261
XOne,2015-12-12,420
XOne,2015-12-19,472
XOne,2015-12-26,575
XOne,2016-01-02,563
XOne,2016-01-09,217
